id,screen_name,latitude,longitude,in_reply_to_status_id,text,timestamp,conversation_id,conversation_deep,url,toxic,severe_toxic,obscene,threat,identity_hate,insult,target,extended,comment
930240831252025344,maprosi,,,930216982460485632,"@CarlosVerareal Yo en cambio dije: Gobierno de mierda...porque son los mismos, y VIENEN POR MÁS",2017-11-14 1:07:51,930216982460485632,2,https://www.twitter.com/maprosi/status/930240831252025344,0,1,0,0,0,0,external,"Yo en cambio dije: Gobierno de mierda...porque son los mismos, y VIENEN POR MÁS",severo tóxico
956251033877073920,kaisamo,,,956216019512692738,@Martinminguchi Hasta donde nos ven la cara de idiotas,2018-01-24 19:43:07,956216019512692738,2,https://www.twitter.com/kaisamo/status/956251033877073920,1,0,0,0,0,0,external,Hasta donde nos ven la cara de idiotas,tóxico
961551312587575298,alexandra199530,,,961381672259391489,@tinocotania Lo sueñas !!! Plomaza!!!,2018-02-08 10:44:32,961381672259391489,2,https://www.twitter.com/alexandra199530/status/961551312587575298,1,0,0,0,0,0,@tinocotania,Lo sueñas !!! Plomaza!!!,tóxico
929881851128193025,lamascoquetona,,,929880166851121152,@AZUL041960 @psgyq @tumbadosdecorit @Arturo_M13 AJAJAJAJA IMBÉCIL DE MIERDA BRUTO ANIMAL 58 Y 59 NO HUBO CAMPEONATO… https://t.co/AsiOrzEJSS,2017-11-13 1:21:24,929490619629744129,13,https://www.twitter.com/lamascoquetona/status/929881851128193025,0,0,0,0,0,0,na,La Cuenta está suspendida,
856660676827377664,marantperoc,,,856635010991960064,@lahistoriaec Pobre bastardo amoral!,2017-04-25 0:06:35,856635010991960064,2,https://www.twitter.com/marantperoc/status/856660676827377664,0,0,0,0,0,1,external,Pobre bastardo amoral!,
872810803438784516,ciudadanos_ec,,,872810331797684224,"@comachristma @ESTEFANIESPIN jodido defender lo indefendible, verdad?",2017-06-08 13:41:26,872803050934722560,14,https://www.twitter.com/ciudadanos_ec/status/872810803438784516,0,0,0,0,0,0,external,"jodido defender lo indefendible, verdad?",
947216141948280832,larepublica_ec,,,,"Muere Mons. Vicente Cisneros, arzobispo de Ambato y Cuenca | La República EC https://t.co/T3ZVwKZRG3",2017-12-30 21:21:41,947216141948280832,1,https://www.twitter.com/larepublica_ec/status/947216141948280832,0,0,0,0,0,0,external,"Muere Mons. Vicente Cisneros, arzobispo de Ambato y Cuenca | La República EC",condolencias
498269687596453888,OmarVLuna,,,,"GOOOOOOOOOOOOL Mojo Diego, nomás!!! Milito. 3-0 Vamos acade!!!!",2014-08-10 0:48:45,498269687596453888,1,https://www.twitter.com/OmarVLuna/status/498269687596453888,0,0,0,0,0,0,na,"GOOOOOOOOOOOOL Mojo Diego, nomás!!! Milito. 3-0 Vamos acade!!!!",
865021166184017922,GuansoAndino,,,865020651027009536,@HinojosaJonatan @vpk111111 @luisevivanco Además que es estupido meter juicio por Twitter,2017-05-18 1:48:11,864929810849681409,6,https://www.twitter.com/GuansoAndino/status/865021166184017922,0,0,0,0,0,0,external,Además que es estupido meter juicio por Twitter,
848550410138857472,oscollegepoint,,,848548095004749824,@CarlosVerareal Bull shit,2017-04-02 14:59:17,848548095004749824,2,https://www.twitter.com/oscollegepoint/status/848550410138857472,1,0,0,0,0,0,external,Bull shit,
922534716645011456,ivanldu88,,,922485833504051200,"@aguschmer cierto ese cartel por qué no lo llevaron a Ambato, Cuenca, Manta, etc.... las ganas de joder en Quito",2017-10-23 18:46:30,922485833504051200,2,https://www.twitter.com/ivanldu88/status/922534716645011456,1,0,0,0,0,0,external,"cierto ese cartel por qué no lo llevaron a Ambato, Cuenca, Manta, etc.... las ganas de joder en Quito",tóxico
960638025544994816,TeodoroAvila3,,,960322430412689408,@Arturo_M13 Esos imbeciles son unos pobres hijos de puta ratas borregos imbeciles e ignorantes pobres escorias,2018-02-05 22:15:27,960322430412689408,2,https://www.twitter.com/TeodoroAvila3/status/960638025544994816,0,1,0,0,0,0,external,Esos imbeciles son unos pobres hijos de puta ratas borregos imbeciles e ignorantes pobres escorias,severo tóxico
515995005358706688,RobertoBonafont,,,,Tú eres lo que estás buscando.,2014-09-27 22:42:50,515995005358706688,1,https://www.twitter.com/RobertoBonafont/status/515995005358706688,0,0,0,0,0,0,na,Tú eres lo que estás buscando.,
850788437640826884,antisistemacabr,,,850755561171939328,@Martinminguchi Los pueriles discursos de lazo hacen apología de la deprabacion el vicio y la violencia llama a la gente a chupar y el rellj,2017-04-08 19:12:25,850755561171939328,2,https://www.twitter.com/antisistemacabr/status/850788437640826884,0,0,0,0,0,0,external,Los pueriles discursos de lazo hacen apología de la deprabacion el vicio y la violencia llama a la gente a chupar y el rellj,
880148388594974726,DisparcaOrlando,,,880127749075161088,"@FUNDAMEDIOS @el_mercioco @janethinostroza Puta!! Como es contra uno del gajo, es acoso; les están dando de la misma medicina",2017-06-28 19:38:22,880127749075161088,2,https://www.twitter.com/DisparcaOrlando/status/880148388594974726,0,1,0,0,0,0,external,"Puta!! Como es contra uno del gajo, es acoso; les están dando de la misma medicina",severo tóxico
922901437000110080,182Krlos,,,922900037604167680,@arev74 @CarlosGalvez21 hay q ser idiota para pensar esa pregunta.,2017-10-24 19:03:43,922898530594951169,3,https://www.twitter.com/182Krlos/status/922901437000110080,0,0,0,0,0,1,external,hay q ser idiota para pensar esa pregunta,insulto
976176761393303553,tuquinbol,,,976175225263022080,"@luisevivanco Eres un hijo de puta ósea que quieres que sigan muriendo los soldados,eres el primero en quejarte en… https://t.co/RkBnWJjeDC",2018-03-20 19:20:51,976175225263022080,2,https://www.twitter.com/tuquinbol/status/976176761393303553,0,0,1,0,0,0,@luisevivanco,"Eres un hijo de puta ósea que quieres que sigan muriendo los soldados,eres el primero en quejarte en pagar impuestos y ahora si pides que devengue con su vida tu miserable impuesto que pagas el hijo de puta @luisevivanco",severo tóxico
884898514073001985,angiealsa,,,884820860158267392,@marcelaholguin Callate vendida asquerosa!,2017-07-11 22:13:41,884820860158267392,2,https://www.twitter.com/angiealsa/status/884898514073001985,1,0,0,0,0,0,@marcelaholguin,Callate vendida asquerosa!,tóxico
459546855844904960,JulianaaMoreno,,,,Tu eres quien a mi me hace soñar... tu eres quien a mi me hace palpitar tu eres quien a mi me tiene locooo ♥♥♥♥ @PrinceRoyce,2014-04-25 4:18:03,459546855844904960,1,https://www.twitter.com/JulianaaMoreno/status/459546855844904960,0,0,0,0,0,0,na,Tu eres quien a mi me hace soñar... tu eres quien a mi me hace palpitar tu eres quien a mi me tiene locooo  @PrinceRoyce,canción
941619967174303744,fabiandalgo,,,941151400477843457,"@CarlosVerareal Vos marchito desde el Twitter por que no fuiste a verlo el tiempo que estuvo aquí, enano maricon!!!",2017-12-15 10:44:29,941151400477843457,2,https://www.twitter.com/fabiandalgo/status/941619967174303744,0,0,0,0,1,0,@CarlosVerareal,"Vos marchito desde el Twitter por que no fuiste a verlo el tiempo que estuvo aquí, enano maricon!!!",identity_hate
835896695451971584,verito_eka,,,835894851048701953,@aguschmer es un maldito jajaja en resumen! #ZlatanTime,2017-02-26 16:57:57,835894851048701953,2,https://www.twitter.com/verito_eka/status/835896695451971584,0,0,0,0,0,1,external,es un maldito jajaja en resumen! #ZlatanTime,insulto
885090788727816194,febec,,,884496177504419840,@aguschmer Con tanta historia debes ser un hijo rebelde . Inexplicable tu preferencia azul 🤔,2017-07-12 10:57:42,884496177504419840,2,https://www.twitter.com/febec/status/885090788727816194,0,0,0,0,0,0,na,Con tanta historia debes ser un hijo rebelde . Inexplicable tu preferencia azul,opinión
894238671196622848,antisistemacabr,,,894230648331829250,@luisevivanco @Escalonhotel Ya te dejan chupar los domingos borracho. Vagabundo ignorante analfabeto dedícate algo… https://t.co/7i2vr1yMjc,2017-08-06 16:48:08,894230648331829250,2,https://www.twitter.com/antisistemacabr/status/894238671196622848,1,0,0,0,0,0,uisevivanco,Ya te dejan chupar los domingos borracho. Vagabundo ignorante analfabeto dedícate algo productivo tus entrevistas directoriales son una mier,
914693053616713729,Anacondasagrada,,,914649054067531778,@Germani98550081 @LuisAlmeidaM @lahistoriaec De la puta d TU madre longo mask verga defensor de corruptos,2017-10-02 3:26:32,914196770363772928,5,https://www.twitter.com/Anacondasagrada/status/914693053616713729,0,0,1,0,0,0,Germani98550081,De la puta d TU madre longo mask verga defensor de corruptos,severo tóxico
385177817693974528,SANCHErvin,,,,Si me caigo.... me levantas  Si me enredo... me desatas  Si me pierdo... me rescatas Bendito Jesús.,2013-10-01 23:02:02,385177817693974528,1,https://www.twitter.com/SANCHErvin/status/385177817693974528,0,0,0,0,0,0,na,Si me caigo.... me levantas Si me enredo... me desatas Si me pierdo... me rescatas Bendito Jesús.,Oración
856233623154020354,raulin016,,,856225881064427524,@xaviercoellob Jajajaja eres bien Marica Coello,2017-04-23 19:49:38,856225881064427524,2,https://www.twitter.com/raulin016/status/856233623154020354,0,0,0,0,1,0,@xaviercoellob,Jajajaja eres bien Marica Coello,identity_hate
654064526032261120,CarlosVerareal,,,,Por fin carajo!  BRAVO Miller!!!,2015-10-13 22:41:49,654064526032261120,1,https://www.twitter.com/CarlosVerareal/status/654064526032261120,0,0,0,0,0,1,external,Por fin carajo! BRAVO Miller!!!,insulto
777297526571622400,alimav1976,,,777293579098189824,@xaviercoellob estas asustado torero maricon....y tu come gaver sapo ya sabes,2016-09-18 0:05:46,777293579098189824,2,https://www.twitter.com/alimav1976/status/777297526571622400,0,1,0,0,0,0,@xaviercoellob,estas asustado torero maricon....y tu come gaver sapo ya sabes,severo tóxico
897650777522614273,PaulLopez1988,,,897650232443514881,@munecamarce Q bella y hermosa eres muñeca te mandonin besote,2017-08-16 2:46:37,897650232443514881,2,https://www.twitter.com/PaulLopez1988/status/897650777522614273,0,0,0,0,0,0,@munecamarce,Cuenta  protegida,
966653655792406528,PBMINING,,,966521064179228672,"@CarlosVerareal Extremadamente engreído, ambicioso y estúpido. Lo dice su firma",2018-02-22 12:39:25,966521064179228672,2,https://www.twitter.com/PBMINING/status/966653655792406528,0,0,0,0,0,1,external,"Extremadamente engreído, ambicioso y estúpido. Lo dice su firma",insulto
940377353615826945,Christi89649586,,,940367370723430400,@marcelaguinaga @fabriciovelav Tu eres una mujer muy bella y luchadora. Eres un amor imposible y platónico,2017-12-12 0:26:47,940346919095865350,3,https://www.twitter.com/Christi89649586/status/940377353615826945,0,0,0,0,0,0,@marcelaguinaga,Tu eres una mujer muy bella y luchadora. Eres un amor imposible y platónico,piropo
902893158543044610,carlosalsevilla,,,902892155261288448,@Ortiz01cee @luisevivanco @nelsacurbeloc Eres idiota mismo no?,2017-08-30 13:57:58,902673346365726721,3,https://www.twitter.com/carlosalsevilla/status/902893158543044610,0,0,0,0,0,1,Ortiz01cee,Eres idiota mismo no?,
908975341024239616,excorreistacabr,,,908893263939215360,@babadmerchan Obeso esas son conclusiones de tu retorcido cerebro de tu alma enferma de tu resentimiento y frustración cerdo asqueroso,2017-09-16 8:46:23,908893263939215360,2,https://www.twitter.com/excorreistacabr/status/908975341024239616,0,0,0,0,0,1,@babadmerchan,Obeso esas son conclusiones de tu retorcido cerebro de tu alma enferma de tu resentimiento y frustración cerdo asqueroso,insultos a Rafael Correa
860266621855772673,wanda_wonderful,,,860223559532195840,"@tinocotania Teme? Pero si es el presidente ""más querido"" de todos los tiempos que se sepa en el Ecuador!! Marica!!! Eso es RC!!",2017-05-04 22:55:20,860223559532195840,2,https://www.twitter.com/wanda_wonderful/status/860266621855772673,0,0,0,0,0,1,external,"Teme? Pero si es el presidente ""más querido"" de todos los tiempos que se sepa en el Ecuador!! Marica!!! Eso es RC!!",insulto a Rafael Correa
879303417809833984,Francis86874573,,,879000859690094592,@Martinminguchi marica ahi si te cagas del miedo.,2017-06-26 11:40:46,879000859690094592,2,https://www.twitter.com/Francis86874573/status/879303417809833984,0,0,0,0,1,0,@Martinminguchi,marica ahi si te cagas del miedo.,insulto
914086107050102784,aguschmer,,,,"Jaja eres bobo... dices cualquier tontera...Célico me ha dado más entrevistas q Felipao, Quinteros o cualquiera de… https://t.co/bsaTFkDOPH",2017-09-30 11:14:45,914086107050102784,1,https://www.twitter.com/aguschmer/status/914086107050102784,0,0,0,0,0,1,*,"Jaja eres bobo... dices cualquier tontera...Célico me ha dado más entrevistas q Felipao, Quinteros o cualquiera de los q te quita el sueño",
901313295151484928,marcelofabi_me,,,901265818188742659,@hernanricardo30 @aguschmer @GuayaquilCityFC Hablaas mierda nadie le ha regaalado nada al Delfin,2017-08-26 5:20:09,901262409507250176,3,https://www.twitter.com/marcelofabi_me/status/901313295151484928,1,0,0,0,0,0,hernanricardo30,Hablaas mierda nadie le ha regaalado nada al Delfin,tóxico
617560688286941184,marianalate,,,,Besar tus ........ ? Malagueña salerosa....,2015-07-05 5:08:36,617560688286941184,1,https://www.twitter.com/marianalate/status/617560688286941184,0,0,0,0,0,0,na,Besar tus ........ ? Malagueña salerosa....,canción
952700950204043265,arturo_precilla,,,952559943856599040,@CarlosVerareal Hijos de puta abusivos,2018-01-15 0:36:21,952559943856599040,2,https://www.twitter.com/arturo_precilla/status/952700950204043265,0,0,1,0,0,0,external,Hijos de puta abusivos,severo tóxico
881487024104103936,fabriciocorread,,,880902177392386050,@aguschmer APLAUDIR!!!,2017-07-02 12:17:38,880902177392386050,2,https://www.twitter.com/fabriciocorread/status/881487024104103936,0,0,0,0,0,0,na,APLAUDIR!!!,
938034322447261696,tomemarcano1,,,937794800094531585,@munecamarce que linda eres mami estas buenota besotes,2017-12-05 13:16:24,937794800094531585,2,https://www.twitter.com/tomemarcano1/status/938034322447261696,0,0,0,0,0,0,@munecamarce,que linda eres mami estas buenota besotes,piropo
925197513723990016,AmdrsCarrera,,,925192015725367296,"@juliojimenezma1 @aguschmer por ser gay o por acosador??? porque si es lo primero eres un homofobico de mierda, de… https://t.co/4jhr77XBWA",2017-10-31 3:07:31,925190569374158849,3,https://www.twitter.com/AmdrsCarrera/status/925197513723990016,0,0,0,0,1,0,juliojimenezma1,"por ser gay o por acosador??? porque si es lo primero eres un homofobico de mierda, de los que me gusta arreglarles la cara.",
983133513028337664,hugo10federicom,,,983130814341963777,@xaviercoellob Cállate Coello!!! No hables de barcelona @AnibalBolanos82,2018-04-09 0:04:29,983130814341963777,2,https://www.twitter.com/hugo10federicom/status/983133513028337664,0,0,0,0,0,0,@xaviercoellob,Cállate Coello!!! No hables de barcelona @AnibalBolanos82,
601423209884418049,arquique,,,601422659520471042,@juanjoarias eso nunca perro pecho frío!!!,2015-05-21 16:24:01,601398938407706625,6,https://www.twitter.com/arquique/status/601423209884418049,1,0,0,0,0,0,na,@juanjoarias eso nunca perro pecho frío!!!,
421001971748044800,JorgeBonnard,,,420993529188712449,@ChinaRuiz5 y tu romántica jaja tienes todos los géneros en esa casa,2014-01-08 19:34:26,420993529188712449,2,https://www.twitter.com/JorgeBonnard/status/421001971748044800,0,0,0,0,0,0,@ChinaRuiz5,@ChinaRuiz5 y tu romántica jaja tienes todos los géneros en esa casa,
883476769373917185,ecuabeatle,,,883475734311948288,@CarlosGalvez21 Y tu no eres de Boca Juniors?????????,2017-07-08 0:04:10,883475734311948288,2,https://www.twitter.com/ecuabeatle/status/883476769373917185,0,0,0,0,0,0,na,Y tu no eres de Boca Juniors?????????,
956911169092182017,LoorManaba,,,956698638696185856,@Martinminguchi Eres una bestia animal delincuente que dirán tus padres tus hijos mal parido donde justificas la vi… https://t.co/WJ9GFnL8KL,2018-01-26 15:26:15,956698638696185856,2,https://www.twitter.com/LoorManaba/status/956911169092182017,0,0,1,0,0,0,Martinminguchi,Eres una bestia animal delincuente que dirán tus padres tus hijos mal parido donde justificas la violencia para enarbolar tus oscuros interés mediocres...entonces vale que te tiremos huevos en tu cara y eso que sabemos que te gusta por otro agujero de tu cuerpo.,
848661315883290626,MiltonAnibal3,,,848658500054110210,@coberdigital @pingu01 vete ah cojer por el culo y deja de escribir mierda mentiroso mamon,2017-04-02 22:19:59,848658500054110210,2,https://www.twitter.com/MiltonAnibal3/status/848661315883290626,0,0,1,0,0,0,coberdigital,vete ah cojer por el culo y deja de escribir mierda mentiroso mamon,
931533474237964294,tecla1985,,,931519578966052864,@xaviercoellob HORRENDO MARICÓN Y ENCIMA PICADO! SE VE Y NO SE TOCA SEGUNDÓN!,2017-11-17 14:44:21,931519578966052864,2,https://www.twitter.com/tecla1985/status/931533474237964294,0,0,0,0,1,0,xaviercoellob,HORRENDO MARICÓN Y ENCIMA PICADO! SE VE Y NO SE TOCA SEGUNDÓN!,severo tóxico
940435147224215552,0a3983cf50e4435,,,940292330791284741,@lahistoriaec Insisto que carajo hacen extranjeros ocupando cargos públicos.,2017-12-12 4:16:26,940292330791284741,2,https://www.twitter.com/0a3983cf50e4435/status/940435147224215552,1,0,0,0,0,1,external,Insisto que carajo hacen extranjeros ocupando cargos públicos.,
960986213862735874,lioverg,,,960670088566333440,@higuerahernan Yo dije NO Y si mañana me preguntas vuelvo a decirle NO a tu puta consulta inconstitucional.,2018-02-06 21:19:02,960670088566333440,2,https://www.twitter.com/lioverg/status/960986213862735874,0,0,1,0,0,0,higuerahernan,Yo dije NO Y si mañana me preguntas vuelvo a decirle NO a tu puta consulta inconstitucional.,
850903127779942400,Luis_Brito86,,,850755007200854020,@ESTEFANIESPIN Maldito sufrimiento ke agobiante leer sus twits,2017-04-09 2:48:09,850755007200854020,2,https://www.twitter.com/Luis_Brito86/status/850903127779942400,0,0,0,0,0,0,na,Maldito sufrimiento ke agobiante leer sus twits,
914883443108007937,CecibelNoriega1,,,914874480899641344,@larepublica_ec Vende  Patria odia a Ecuador...,2017-10-02 16:03:05,914874480899641344,2,https://www.twitter.com/CecibelNoriega1/status/914883443108007937,0,0,0,0,0,0,na,Vende Patria odia a Ecuador...,
916307405516034054,NelsonBatallas,,,916112931376500736,"@mariocanessa Vete a la verga ,comentario cojudo..!!!",2017-10-06 14:21:24,916112931376500736,2,https://www.twitter.com/NelsonBatallas/status/916307405516034054,0,0,1,0,0,0,mariocanessa,"Vete a la verga ,comentario cojudo..!!!",severo tóxico
984605880099442689,joaquin_guevara,,,984505070208405505,@Martinminguchi JAJAJAJAJA hijos de puta sin verguenza!,2018-04-13 1:35:09,984505070208405505,2,https://www.twitter.com/joaquin_guevara/status/984605880099442689,0,0,1,0,0,0,external,JAJAJAJAJA hijos de puta sin verguenza!,severo tóxico
876608436414361600,cienislas,,,876482719190003712,@lahistoriaec @jacvvader Q bueno q no haya escogido al hijo de puta sumiso alcahueta de Zambrano,2017-06-19 1:11:52,876482719190003712,2,https://www.twitter.com/cienislas/status/876608436414361600,0,0,0,0,0,1,external,Q bueno q no haya escogido al hijo de puta sumiso alcahueta de Zambrano,severo tóxico
926251844472594432,jhonny108074,,,925901299408953345,@aguschmer Estos hijos de PUTA mediocres comentan cuando N este año sus equipos no pasaron Pues a semifinales GRAND… https://t.co/68OfmwfoaJ,2017-11-03 0:57:03,925901299408953345,2,https://www.twitter.com/jhonny108074/status/926251844472594432,0,0,1,0,0,0,external,Estos hijos de PUTA mediocres comentan cuando N este año sus equipos no pasaron Pues a semifinales GRANDE MI BARCELONA CON DIGNIDAD SIEMPRE,severo tóxico
923591964599226373,alaj777,,,923586015461367808,@CarlosGalvez21 andate a  la verga RACISTA HIJO DE PUTA,2017-10-26 16:47:38,923586015461367808,2,https://www.twitter.com/alaj777/status/923591964599226373,0,0,0,0,1,0,CarlosGalvez21,andate a la verga RACISTA HIJO DE PUTA,
913533907601117184,ANGELBYRON,,,913440453667770369,@lahistoriaec A muchos le gusta tener el pañal lleno de mierda.,2017-09-28 22:40:30,913440453667770369,2,https://www.twitter.com/ANGELBYRON/status/913533907601117184,1,0,0,0,0,0,external,A muchos le gusta tener el pañal lleno de mierda.,severo tóxico
934279002163904513,JohnLoles,,,934216060211027980,@CarlosVerareal Come mierda mamador de verga del Poder https://t.co/BquJ0kLXt7,2017-11-25 4:34:06,934216060211027980,2,https://www.twitter.com/JohnLoles/status/934279002163904513,0,0,0,0,0,0,CarlosVerareal,La página no existe,
976588199177998336,che06_09,,,976492325680672769,@Martinminguchi @martharoldos @amaurichamorro Hijos d puta,2018-03-21 22:35:45,976492325680672769,2,https://www.twitter.com/che06_09/status/976588199177998336,0,0,0,0,0,1,external,Hijos d puta,insulto a Rafael Correa
914536461793419264,quirozelmer95,,,913635197752627206,@CarlosGalvez21 Envidioso de mierda retirate de esta profesion eres imparcial comentas con la camiseta puesta medio… https://t.co/In1xrlMlQX,2017-10-01 17:04:18,913635197752627206,2,https://www.twitter.com/quirozelmer95/status/914536461793419264,0,0,0,0,0,1,CarlosGalvez21,Envidioso de mierda retirate de esta profesion eres imparcial comentas con la camiseta puesta mediocre miembro de la @PrensaMonayPuta,
874466111361884160,omurilloc,,,874363772017815553,@CarlosOnaFierro @Martinminguchi El tiwtero fue peor. Prefiero a quien no tiene escrupulos de frente y no a un maricon y pillo tapiñado.,2017-06-13 3:19:02,874334571374030848,3,https://www.twitter.com/omurilloc/status/874466111361884160,0,0,0,0,0,1,external,El tiwtero fue peor. Prefiero a quien no tiene escrupulos de frente y no a un maricon y pillo tapiñado.,
898931032715558913,juandavidhenaoj,,,898742156881481730,@babadmerchan @fabriciocorread @Lenin Ya no jodan y vivan en paz sufridoress,2017-08-19 15:33:54,898742156881481730,2,https://www.twitter.com/juandavidhenaoj/status/898931032715558913,0,0,0,0,0,0,na,página no existe,
510517606781308928,bombillo37,,,510508378066804737,@aguschmer pidele un hijo mmv,2014-09-12 19:57:37,510508378066804737,2,https://www.twitter.com/bombillo37/status/510517606781308928,0,0,0,0,0,0,aguschmer,@aguschmer pidele un hijo mmv,
850435914023219200,pinkpandahome,,,850432254430064640,@FranciscoM_1979 @milyzambrano @xmoralesh @JuanPabloPozoB Porque solo un idiota creería en fraude cuando todas las… https://t.co/Kfyo5jOc5z,2017-04-07 19:51:36,850418072972406784,3,https://www.twitter.com/pinkpandahome/status/850435914023219200,0,0,0,0,0,1,external,Porque solo un idiota creería en fraude cuando todas las misiones diplomáticas coinciden en la transparencia del proceso,
877365730261553153,LAlvararado,,,877275117277114368,@tinocotania Deja de Joder si quieres ser política deja de ser disque periodista,2017-06-21 3:21:05,877275117277114368,2,https://www.twitter.com/LAlvararado/status/877365730261553153,0,0,0,0,0,0,tinocotania,Deja de Joder si quieres ser política deja de ser disque periodista,
900879615618674688,JuanKarlozN,,,900732868363735040,@lahistoriaec Y según ustedes PERIODISTAS de mierda cuál es la solución? Eliminar la Vicepresidencia??,2017-08-25 0:36:52,900732868363735040,2,https://www.twitter.com/JuanKarlozN/status/900879615618674688,0,0,0,0,0,1,external,Y según ustedes PERIODISTAS de mierda cuál es la solución? Eliminar la Vicepresidencia??,
891013010441084932,antisistemacabr,,,891002398143021063,"@Martinminguchi Mentiroso borracho analfabeto, en tu puta vida hay has leído algo sobre la guerra civil española ma… https://t.co/rKNZ1DZeds",2017-07-28 19:10:30,891002398143021063,2,https://www.twitter.com/antisistemacabr/status/891013010441084932,0,0,0,0,0,1,Martinminguchi,"Mentiroso borracho analfabeto, en tu puta vida hay has leído algo sobre la guerra civil española mariconazo quieres manipular tontos",
911059499699593216,CLMoralesB,,,,Clasificó Lanús!!!,2017-09-22 2:48:06,911059499699593216,1,https://www.twitter.com/CLMoralesB/status/911059499699593216,0,0,0,0,0,0,na,Clasificó Lanús!!!,
891828239173332992,bombillo_azul14,,,891800644708954112,@mashiXavi @aguschmer SI YO CAGO MIERDA AL MENOS ESO VALE ALGO PERO TÚ  NI ESO VALES YO NO SOY PELUCÓN Y TU NO CREO… https://t.co/4liNs7qVd1,2017-07-31 1:09:56,891799913792757762,3,https://www.twitter.com/bombillo_azul14/status/891828239173332992,0,0,0,0,0,0,na,La Cuenta está suspendida,
845299547085688832,Analista_06,,,845298444721950722,@CarlosVerareal Sr. Vera consulta. Cual es el valor del actual pib del Ecuador y a cuánto asciende la deuda externa actual? gracias.,2017-03-24 15:41:31,845298444721950722,2,https://www.twitter.com/Analista_06/status/845299547085688832,0,0,0,0,0,0,na,Sr. Vera consulta. Cual es el valor del actual pib del Ecuador y a cuánto asciende la deuda externa actual? gracias.,
906181974024380416,chris_jbm77,,,906173316163088385,"@Martinminguchi Martin, pero con un CNE dirigido por JP Pozo, imposible pensar en que habrá una consulta popular con resultados verdaderos.",2017-09-08 15:46:33,906173316163088385,2,https://www.twitter.com/chris_jbm77/status/906181974024380416,0,0,0,0,0,0,@Martinminguchi,"Martin, pero con un CNE dirigido por JP Pozo, imposible pensar en que habrá una consulta popular con resultados verdaderos.",
736621650159017984,janethinostroza,,,736263093983019008,@JaniinaJaniina2 @LOBO3STEPARIO deja de ser tan mentirosa. El rubro es ANUAL no mensual. Estás tan desesperada q tienes q mentir? 1/2,2016-05-28 18:14:21,736217470927802369,5,https://www.twitter.com/janethinostroza/status/736621650159017984,0,0,0,0,0,1,JaniinaJaniina2,deja de ser tan mentirosa. El rubro es ANUAL no mensual. Estás tan desesperada q tienes q mentir? 1/2,
831883478107095042,Asuquisupa,,,,"3. Mientras se cumple la audiencia,frente al Complejo Judicial familiares y amigos piden la pena máxima para el pro… https://t.co/6RzM1lkiOt",2017-02-15 15:10:51,831883478107095042,1,https://www.twitter.com/Asuquisupa/status/831883478107095042,0,0,0,0,0,0,na,"Mientras se cumple la audiencia,frente al Complejo Judicial familiares y amigos piden la pena máxima para el procesado @eltiempocuenca",
390091214894403584,mivanrodriguez,,,,[FOTO] tabla de ubicaciones previo la última fecha de #EliminatoriasSudamericanas http://t.co/o64dmWDXcp vía @mavisaab80,2013-10-15 12:26:07,390091214894403584,1,https://www.twitter.com/mivanrodriguez/status/390091214894403584,0,0,0,0,0,0,na,[FOTO] tabla de ubicaciones previo la última fecha de #EliminatoriasSudamericanas  vía @mavisaab80,
234794677067448320,Ceagd,,,234792944471777280,RT @RobertoBonafont: Arroyo gana pelota a Giménez y Gol de Díaz; desde la lejanía derechazo memorable..21'// memorable ab,2012-08-12 23:33:07,234792944471777280,2,https://www.twitter.com/Ceagd/status/234794677067448320,0,0,0,0,0,0,@RobertoBonafont,RT @RobertoBonafont: Arroyo gana pelota a Giménez y Gol de Díaz; desde la lejanía derechazo memorable..21'// memorable ab,
916122366018838528,salgueroemilia,,,915775721095749632,@fandrade75 @janethinostroza @MashiRafael CNN lo buscó eso significa q Correa es noticia. Es buscado porque emana s… https://t.co/fSyzzlhOQ3,2017-10-06 2:06:07,915767400523591680,3,https://www.twitter.com/salgueroemilia/status/916122366018838528,0,0,0,0,0,0,na,CNN lo buscó eso significa q Correa es noticia. Es buscado porque emana sapiencia.Es luz Cada qhabla.No le llegas ni al polvo d sus zapatos,
885170500636471299,israeloor,,,885166342416060416,@CLMoralesB flavio,2017-07-12 16:14:27,885166342416060416,2,https://www.twitter.com/israeloor/status/885170500636471299,0,0,0,0,0,0,@CLMoralesB,flavio,
904786149020925952,albodanny,,,904785544592457729,"@fabriciovelav @alexismoncayo Ahí les pasé un video, para Maradó !! 😎",2017-09-04 19:20:02,904772655529824259,6,https://www.twitter.com/albodanny/status/904786149020925952,0,0,0,0,0,0,na,"Ahí les pasé un video, para Maradó !",
836380009128411136,waltamiranos,,,836242998962847744,@CarlosVerareal no cabe duda además xq no queremos continuismo NO OTRA VENEZUELA OPRIMIDA Y EN MISERIA.,2017-02-28 0:58:28,836242998962847744,2,https://www.twitter.com/waltamiranos/status/836380009128411136,0,0,0,0,0,0,na,no cabe duda además xq no queremos continuismo NO OTRA VENEZUELA OPRIMIDA Y EN MISERIA.,
